gameid,season,seasontype,startdate,team,conference,opponent,opponentconference,seasonlabel,tournament,starttimetbd,teamid,teamseed,opponentid,opponentseed,neutralsite,ishome,conferencegame,gametype,notes
83288,2012,regular,2012-03-09T02:00:00.000Z,Arkansas-Pine Bluff,SWAC,Alabama State,SWAC,20112012,,False,14,,6,,True,False,True,TRNMNT,
83290,2012,regular,2012-03-09T02:00:00.000Z,New Mexico,Mountain West,Air Force,Mountain West,20112012,,False,191,,2,,True,True,True,TRNMNT,
83290,2012,regular,2012-03-09T02:00:00.000Z,Air Force,Mountain West,New Mexico,Mountain West,20112012,,False,2,,191,,True,False,True,TRNMNT,
83291,2012,regular,2012-03-09T02:09:00.000Z,California,Pac-12,Stanford,Pac-12,20112012,,False,40,,281,,True,True,True,TRNMNT,
83291,2012,regular,2012-03-09T02:09:00.000Z,Stanford,Pac-12,California,Pac-12,20112012,,False,281,,40,,True,False,True,TRNMNT,
83292,2012,regular,2012-03-09T02:30:00.000Z,Iowa State,Big 12,Texas,Big 12,20112012,,False,125,,295,,True,True,True,TRNMNT,
83292,2012,regular,2012-03-09T02:30:00.000Z,Texas,Big 12,Iowa State,Big 12,20112012,,False,295,,125,,True,False,True,TRNMNT,
83293,2012,regular,2012-03-09T02:33:00.000Z,UT Arlington,Southland,McNeese,Southland,20112012,,False,324,,162,,True,True,True,TRNMNT,
83293,2012,regular,2012-03-09T02:33:00.000Z,McNeese,Southland,UT Arlington,Southland,20112012,,False,162,,324,,True,False,True,TRNMNT,
83294,2012,regular,2012-03-09T02:35:00.000Z,Notre Dame,Big East,South Florida,Big East,20112012,,False,213,,271,,True,True,True,TRNMNT,
83294,2012,regular,2012-03-09T02:35:00.000Z,South Florida,Big East,Notre Dame,Big East,20112012,,False,271,,213,,True,False,True,TRNMNT,
83295,2012,regular,2012-03-09T02:41:00.000Z,Miami,ACC,Georgia Tech,ACC,20112012,,False,168,,101,,True,True,True,TRNMNT,
83295,2012,regular,2012-03-09T02:41:00.000Z,Georgia Tech,ACC,Miami,ACC,20112012,,False,101,,168,,True,False,True,TRNMNT,
83296,2012,regular,2012-03-09T02:55:00.000Z,Ohio,MAC,Toledo,MAC,20112012,,False,215,,300,,True,True,True,TRNMNT,
83296,2012,regular,2012-03-09T02:55:00.000Z,Toledo,MAC,Ohio,MAC,20112012,,False,300,,215,,True,False,True,TRNMNT,
83297,2012,regular,2012-03-09T03:10:00.000Z,Mississippi State,SEC,Georgia,SEC,20112012,,False,174,,98,,True,True,True,TRNMNT,
83297,2012,regular,2012-03-09T03:10:00.000Z,Georgia,SEC,Mississippi State,SEC,20112012,,False,98,,174,,True,False,True,TRNMNT,
83298,2012,regular,2012-03-09T03:18:00.000Z,UCF,CUSA,UAB,CUSA,20112012,,False,312,,305,,True,True,True,TRNMNT,
83298,2012,regular,2012-03-09T03:18:00.000Z,UAB,CUSA,UCF,CUSA,20112012,,False,305,,312,,True,False,True,TRNMNT,
83299,2012,regular,2012-03-09T04:30:00.000Z,UNLV,Mountain West,Wyoming,Mountain West,20112012,,False,322,,358,,False,True,True,TRNMNT,
83299,2012,regular,2012-03-09T04:30:00.000Z,Wyoming,Mountain West,UNLV,Mountain West,20112012,,False,358,,322,,False,False,True,TRNMNT,
83301,2012,regular,2012-03-09T04:30:00.000Z,Cal Poly,Big West,UC Riverside,Big West,20112012,,False,35,,309,,True,True,True,TRNMNT,
83301,2012,regular,2012-03-09T04:30:00.000Z,UC Riverside,Big West,Cal Poly,Big West,20112012,,False,309,,35,,True,False,True,TRNMNT,
83300,2012,regular,2012-03-09T04:30:00.000Z,Utah State,WAC,Louisiana Tech,WAC,20112012,,False,329,,149,,True,True,True,TRNMNT,
83300,2012,regular,2012-03-09T04:30:00.000Z,Louisiana Tech,WAC,Utah State,WAC,20112012,,False,149,,329,,True,False,True,TRNMNT,
83302,2012,regular,2012-03-09T04:46:00.000Z,Oregon,Pac-12,Colorado,Pac-12,20112012,,False,223,,56,,True,True,True,TRNMNT,
83302,2012,regular,2012-03-09T04:46:00.000Z,Colorado,Pac-12,Oregon,Pac-12,20112012,,False,56,,223,,True,False,True,TRNMNT,
83304,2012,regular,2012-03-09T17:00:00.000Z,North Carolina,ACC,Maryland,ACC,20112012,,False,200,,160,,True,True,True,TRNMNT,
83304,2012,regular,2012-03-09T17:00:00.000Z,Maryland,ACC,North Carolina,ACC,20112012,,False,160,,200,,True,False,True,TRNMNT,
83303,2012,regular,2012-03-09T17:00:00.000Z,Temple,A-10,Massachusetts,A-10,20112012,,False,289,,161,,True,True,True,TRNMNT,
83303,2012,regular,2012-03-09T17:00:00.000Z,Massachusetts,A-10,Temple,A-10,20112012,,False,161,,289,,True,False,True,TRNMNT,
83305,2012,regular,2012-03-09T17:00:00.000Z,Michigan State,Big Ten,Iowa,Big Ten,20112012,,False,169,,124,,True,True,True,TRNMNT,
83305,2012,regular,2012-03-09T17:00:00.000Z,Iowa,Big Ten,Michigan State,Big Ten,20112012,,False,124,,169,,True,False,True,TRNMNT,
83306,2012,regular,2012-03-09T18:00:00.000Z,Utah Valley,Great West,NJIT,Great West,20112012,,False,332,,186,,True,True,True,TRNMNT,
83306,2012,regular,2012-03-09T18:00:00.000Z,NJIT,Great West,Utah Valley,Great West,20112012,,False,186,,332,,True,False,True,TRNMNT,
83307,2012,regular,2012-03-09T18:00:00.000Z,Kentucky,SEC,LSU,SEC,20112012,,False,135,,136,,True,True,True,TRNMNT,
83307,2012,regular,2012-03-09T18:00:00.000Z,LSU,SEC,Kentucky,SEC,20112012,,False,136,,135,,True,False,True,TRNMNT,
83308,2012,regular,2012-03-09T19:30:00.000Z,Wisconsin,Big Ten,Indiana,Big Ten,20112012,,False,355,,121,,True,True,True,TRNMNT,
83308,2012,regular,2012-03-09T19:30:00.000Z,Indiana,Big Ten,Wisconsin,Big Ten,20112012,,False,121,,355,,True,False,True,TRNMNT,
83309,2012,regular,2012-03-09T19:30:00.000Z,St. Bonaventure,A-10,Saint Joseph's,A-10,20112012,,False,277,,251,,True,True,True,TRNMNT,
83309,2012,regular,2012-03-09T19:30:00.000Z,Saint Joseph's,A-10,St. Bonaventure,A-10,20112012,,False,251,,277,,True,False,True,TRNMNT,
83310,2012,regular,2012-03-09T19:35:00.000Z,Virginia,ACC,NC State,ACC,20112012,,False,339,,185,,True,True,True,TRNMNT,
83310,2012,regular,2012-03-09T19:35:00.000Z,NC State,ACC,Virginia,ACC,20112012,,False,185,,339,,True,False,True,TRNMNT,
83312,2012,regular,2012-03-09T20:30:00.000Z,North Dakota,Great West,UT Rio Grande Valley,Great West,20112012,,False,201,,326,,True,True,True,TRNMNT,
83312,2012,regular,2012-03-09T20:30:00.000Z,UT Rio Grande Valley,Great West,North Dakota,Great West,20112012,,False,326,,201,,True,False,True,TRNMNT,
83311,2012,regular,2012-03-09T20:30:00.000Z,Texas Southern,SWAC,Alcorn State,SWAC,20112012,,False,296,,7,,True,True,True,TRNMNT,
83311,2012,regular,2012-03-09T20:30:00.000Z,Alcorn State,SWAC,Texas Southern,SWAC,20112012,,False,7,,296,,True,False,True,TRNMNT,
83313,2012,regular,2012-03-09T20:33:00.000Z,Florida,SEC,Alabama,SEC,20112012,,False,87,,5,,True,True,True,TRNMNT,
83313,2012,regular,2012-03-09T20:33:00.000Z,Alabama,SEC,Florida,SEC,20112012,,False,5,,87,,True,False,True,TRNMNT,
83314,2012,regular,2012-03-09T21:00:00.000Z,Southern Miss,CUSA,Marshall,CUSA,20112012,,False,275,,158,,True,True,True,TRNMNT,
83314,2012,regular,2012-03-09T21:00:00.000Z,Marshall,CUSA,Southern Miss,CUSA,20112012,,False,158,,275,,True,False,True,TRNMNT,
83315,2012,regular,2012-03-09T23:00:00.000Z,Bethune-Cookman,MEAC,Hampton,MEAC,20112012,,False,23,,106,,True,True,True,TRNMNT,
83315,2012,regular,2012-03-09T23:00:00.000Z,Hampton,MEAC,Bethune-Cookman,MEAC,20112012,,False,106,,23,,True,False,True,TRNMNT,
83316,2012,regular,2012-03-09T23:30:00.000Z,Memphis,CUSA,UCF,CUSA,20112012,,False,163,,312,,False,True,True,TRNMNT,
83316,2012,regular,2012-03-09T23:30:00.000Z,UCF,CUSA,Memphis,CUSA,20112012,,False,312,,163,,False,False,True,TRNMNT,
83317,2012,regular,2012-03-09T23:30:00.000Z,Saint Louis,A-10,La Salle,A-10,20112012,,False,252,,137,,True,True,True,TRNMNT,
83317,2012,regular,2012-03-09T23:30:00.000Z,La Salle,A-10,Saint Louis,A-10,20112012,,False,137,,252,,True,False,True,TRNMNT,
83318,2012,regular,2012-03-09T23:30:00.000Z,Michigan,Big Ten,Minnesota,Big Ten,20112012,,False,170,,173,,True,True,True,TRNMNT,
83318,2012,regular,2012-03-09T23:30:00.000Z,Minnesota,Big Ten,Michigan,Big Ten,20112012,,False,173,,170,,True,False,True,TRNMNT,
83320,2012,regular,2012-03-10T00:00:00.000Z,Syracuse,Big East,Cincinnati,Big East,20112012,,False,286,,51,,True,True,True,TRNMNT,
83320,2012,regular,2012-03-10T00:00:00.000Z,Cincinnati,Big East,Syracuse,Big East,20112012,,False,51,,286,,True,False,True,TRNMNT,
83321,2012,regular,2012-03-10T00:00:00.000Z,Duke,ACC,Virginia Tech,ACC,20112012,,False,72,,340,,True,True,True,TRNMNT,
83321,2012,regular,2012-03-10T00:00:00.000Z,Virginia Tech,ACC,Duke,ACC,20112012,,False,340,,72,,True,False,True,TRNMNT,
83319,2012,regular,2012-03-10T00:00:00.000Z,Akron,MAC,Kent State,MAC,20112012,,False,3,,134,,True,True,True,TRNMNT,
83319,2012,regular,2012-03-10T00:00:00.000Z,Kent State,MAC,Akron,MAC,20112012,,False,134,,3,,True,False,True,TRNMNT,
83322,2012,regular,2012-03-10T00:30:00.000Z,Tennessee,SEC,Ole Miss,SEC,20112012,,False,292,,220,,True,True,True,TRNMNT,
83322,2012,regular,2012-03-10T00:30:00.000Z,Ole Miss,SEC,Tennessee,SEC,20112012,,False,220,,292,,True,False,True,TRNMNT,
83323,2012,regular,2012-03-10T00:30:00.000Z,Kansas,Big 12,Baylor,Big 12,20112012,,False,131,,20,,True,True,True,TRNMNT,
83323,2012,regular,2012-03-10T00:30:00.000Z,Baylor,Big 12,Kansas,Big 12,20112012,,False,20,,131,,True,False,True,TRNMNT,
83324,2012,regular,2012-03-10T01:30:00.000Z,Norfolk State,MEAC,Florida A&M,MEAC,20112012,,False,196,,85,,True,True,True,TRNMNT,
83324,2012,regular,2012-03-10T01:30:00.000Z,Florida A&M,MEAC,Norfolk State,MEAC,20112012,,False,85,,196,,True,False,True,TRNMNT,
83329,2012,regular,2012-03-10T02:00:00.000Z,Arizona,Pac-12,Oregon State,Pac-12,20112012,,False,11,,224,,True,True,True,TRNMNT,
83329,2012,regular,2012-03-10T02:00:00.000Z,Oregon State,Pac-12,Arizona,Pac-12,20112012,,False,224,,11,,True,False,True,TRNMNT,
83328,2012,regular,2012-03-10T02:00:00.000Z,San Diego State,Mountain West,Colorado State,Mountain West,20112012,,False,257,,57,,True,True,True,TRNMNT,
83328,2012,regular,2012-03-10T02:00:00.000Z,Colorado State,Mountain West,San Diego State,Mountain West,20112012,,False,57,,257,,True,False,True,TRNMNT,
83327,2012,regular,2012-03-10T02:00:00.000Z,New Mexico State,WAC,Hawai'i,WAC,20112012,,False,192,,108,,True,True,True,TRNMNT,
83327,2012,regular,2012-03-10T02:00:00.000Z,Hawai'i,WAC,New Mexico State,WAC,20112012,,False,108,,192,,True,False,True,TRNMNT,
83326,2012,regular,2012-03-10T02:00:00.000Z,Mississippi Valley State,SWAC,Arkansas-Pine Bluff,SWAC,20112012,,False,175,,14,,True,True,True,TRNMNT,
83326,2012,regular,2012-03-10T02:00:00.000Z,Arkansas-Pine Bluff,SWAC,Mississippi Valley State,SWAC,20112012,,False,14,,175,,True,False,True,TRNMNT,
83325,2012,regular,2012-03-10T02:00:00.000Z,Xavier,A-10,Dayton,A-10,20112012,,False,359,,64,,True,True,True,TRNMNT,
83325,2012,regular,2012-03-10T02:00:00.000Z,Dayton,A-10,Xavier,A-10,20112012,,False,64,,359,,True,False,True,TRNMNT,
83330,2012,regular,2012-03-10T02:15:00.000Z,Ohio State,Big Ten,Purdue,Big Ten,20112012,,False,216,,236,,True,True,True,TRNMNT,
83330,2012,regular,2012-03-10T02:15:00.000Z,Purdue,Big Ten,Ohio State,Big Ten,20112012,,False,236,,216,,True,False,True,TRNMNT,
83331,2012,regular,2012-03-10T02:30:00.000Z,Long Beach State,Big West,UC Irvine,Big West,20112012,,False,145,,308,,True,True,True,TRNMNT,
83331,2012,regular,2012-03-10T02:30:00.000Z,UC Irvine,Big West,Long Beach State,Big West,20112012,,False,308,,145,,True,False,True,TRNMNT,
83332,2012,regular,2012-03-10T02:33:00.000Z,Notre Dame,Big East,Louisville,Big East,20112012,,False,213,,150,,True,True,True,TRNMNT,
83332,2012,regular,2012-03-10T02:33:00.000Z,Louisville,Big East,Notre Dame,Big East,20112012,,False,150,,213,,True,False,True,TRNMNT,
83333,2012,regular,2012-03-10T02:35:00.000Z,Florida State,ACC,Miami,ACC,20112012,,False,90,,168,,True,True,True,TRNMNT,
83333,2012,regular,2012-03-10T02:35:00.000Z,Miami,ACC,Florida State,ACC,20112012,,False,168,,90,,True,False,True,TRNMNT,
83334,2012,regular,2012-03-10T02:50:00.000Z,Buffalo,MAC,Ohio,MAC,20112012,,False,33,,215,,True,True,True,TRNMNT,
83334,2012,regular,2012-03-10T02:50:00.000Z,Ohio,MAC,Buffalo,MAC,20112012,,False,215,,33,,True,False,True,TRNMNT,
83335,2012,regular,2012-03-10T03:20:00.000Z,Missouri,Big 12,Texas,Big 12,20112012,,False,177,,295,,True,True,True,TRNMNT,
83335,2012,regular,2012-03-10T03:20:00.000Z,Texas,Big 12,Missouri,Big 12,20112012,,False,295,,177,,True,False,True,TRNMNT,
83336,2012,regular,2012-03-10T03:30:00.000Z,Vanderbilt,SEC,Georgia,SEC,20112012,,False,336,,98,,True,True,True,TRNMNT,
83336,2012,regular,2012-03-10T03:30:00.000Z,Georgia,SEC,Vanderbilt,SEC,20112012,,False,98,,336,,True,False,True,TRNMNT,
83338,2012,regular,2012-03-10T04:30:00.000Z,New Mexico,Mountain West,UNLV,Mountain West,20112012,,False,191,,322,,True,True,True,TRNMNT,
83338,2012,regular,2012-03-10T04:30:00.000Z,UNLV,Mountain West,New Mexico,Mountain West,20112012,,False,322,,191,,True,False,True,TRNMNT,
83337,2012,regular,2012-03-10T04:30:00.000Z,Nevada,WAC,Louisiana Tech,WAC,20112012,,False,189,,149,,True,True,True,TRNMNT,
83337,2012,regular,2012-03-10T04:30:00.000Z,Louisiana Tech,WAC,Nevada,WAC,20112012,,False,149,,189,,True,False,True,TRNMNT,
83339,2012,regular,2012-03-10T04:30:00.000Z,California,Pac-12,Colorado,Pac-12,20112012,,False,40,,56,,True,True,True,TRNMNT,
83339,2012,regular,2012-03-10T04:30:00.000Z,Colorado,Pac-12,California,Pac-12,20112012,,False,56,,40,,True,False,True,TRNMNT,
83340,2012,regular,2012-03-10T05:00:00.000Z,UC Santa Barbara,Big West,Cal Poly,Big West,20112012,,False,311,,35,,True,True,True,TRNMNT,
83340,2012,regular,2012-03-10T05:00:00.000Z,Cal Poly,Big West,UC Santa Barbara,Big West,20112012,,False,35,,311,,True,False,True,TRNMNT,
83341,2012,regular,2012-03-10T05:00:00.000Z,UC Santa Barbara,Big West,Cal Poly,Big West,20112012,,False,311,,35,,True,True,True,TRNMNT,
83341,2012,regular,2012-03-10T05:00:00.000Z,Cal Poly,Big West,UC Santa Barbara,Big West,20112012,,False,35,,311,,True,False,True,TRNMNT,
83342,2012,regular,2012-03-10T16:00:00.000Z,Stony Brook,Am. East,Vermont,Am. East,20112012,,False,285,,337,,False,True,True,TRNMNT,
83342,2012,regular,2012-03-10T16:00:00.000Z,Vermont,Am. East,Stony Brook,Am. East,20112012,,False,337,,285,,False,False,True,TRNMNT,
83343,2012,regular,2012-03-10T16:30:00.000Z,Memphis,CUSA,Marshall,CUSA,20112012,,False,163,,158,,False,True,True,TRNMNT,
83343,2012,regular,2012-03-10T16:30:00.000Z,Marshall,CUSA,Memphis,CUSA,20112012,,False,158,,163,,False,False,True,TRNMNT,
83345,2012,regular,2012-03-10T18:00:00.000Z,St. Bonaventure,A-10,Massachusetts,A-10,20112012,,False,277,,161,,True,True,True,TRNMNT,
83345,2012,regular,2012-03-10T18:00:00.000Z,Massachusetts,A-10,St. Bonaventure,A-10,20112012,,False,161,,277,,True,False,True,TRNMNT,
83347,2012,regular,2012-03-10T18:00:00.000Z,Kentucky,SEC,Florida,SEC,20112012,,False,135,,87,,True,True,True,TRNMNT,
83347,2012,regular,2012-03-10T18:00:00.000Z,Florida,SEC,Kentucky,SEC,20112012,,False,87,,135,,True,False,True,TRNMNT,
83346,2012,regular,2012-03-10T18:00:00.000Z,North Carolina,ACC,NC State,ACC,20112012,,False,200,,185,,True,True,True,TRNMNT,
83346,2012,regular,2012-03-10T18:00:00.000Z,NC State,ACC,North Carolina,ACC,20112012,,False,185,,200,,True,False,True,TRNMNT,
83344,2012,regular,2012-03-10T18:00:00.000Z,Norfolk State,MEAC,Bethune-Cookman,MEAC,20112012,,False,196,,23,,True,True,True,TRNMNT,
83344,2012,regular,2012-03-10T18:00:00.000Z,Bethune-Cookman,MEAC,Norfolk State,MEAC,20112012,,False,23,,196,,True,False,True,TRNMNT,
83348,2012,regular,2012-03-10T18:40:00.000Z,Michigan State,Big Ten,Wisconsin,Big Ten,20112012,,False,169,,355,,True,True,True,TRNMNT,
83348,2012,regular,2012-03-10T18:40:00.000Z,Wisconsin,Big Ten,Michigan State,Big Ten,20112012,,False,355,,169,,True,False,True,TRNMNT,
83349,2012,regular,2012-03-10T20:00:00.000Z,Lamar,Southland,McNeese,Southland,20112012,,False,139,,162,,True,True,True,TRNMNT,
83349,2012,regular,2012-03-10T20:00:00.000Z,McNeese,Southland,Lamar,Southland,20112012,,False,162,,139,,True,False,True,TRNMNT,
83350,2012,regular,2012-03-10T20:29:00.000Z,Vanderbilt,SEC,Ole Miss,SEC,20112012,,False,336,,220,,True,True,True,TRNMNT,
83350,2012,regular,2012-03-10T20:29:00.000Z,Ole Miss,SEC,Vanderbilt,SEC,20112012,,False,220,,336,,True,False,True,TRNMNT,
83351,2012,regular,2012-03-10T20:35:00.000Z,Duke,ACC,Florida State,ACC,20112012,,False,72,,90,,True,True,True,TRNMNT,
83351,2012,regular,2012-03-10T20:35:00.000Z,Florida State,ACC,Duke,ACC,20112012,,False,90,,72,,True,False,True,TRNMNT,
83352,2012,regular,2012-03-10T20:50:00.000Z,Saint Louis,A-10,Xavier,A-10,20112012,,False,252,,359,,True,True,True,TRNMNT,
83352,2012,regular,2012-03-10T20:50:00.000Z,Xavier,A-10,Saint Louis,A-10,20112012,,False,359,,252,,True,False,True,TRNMNT,
83353,2012,regular,2012-03-10T21:05:00.000Z,Michigan,Big Ten,Ohio State,Big Ten,20112012,,False,170,,216,,True,True,True,TRNMNT,
83353,2012,regular,2012-03-10T21:05:00.000Z,Ohio State,Big Ten,Michigan,Big Ten,20112012,,False,216,,170,,True,False,True,TRNMNT,
83354,2012,regular,2012-03-10T22:00:00.000Z,North Dakota,Great West,NJIT,Great West,20112012,,False,201,,186,,True,True,True,TRNMNT,
83354,2012,regular,2012-03-10T22:00:00.000Z,NJIT,Great West,North Dakota,Great West,20112012,,False,186,,201,,True,False,True,TRNMNT,
83355,2012,regular,2012-03-10T23:00:00.000Z,Missouri,Big 12,Baylor,Big 12,20112012,,False,177,,20,,True,True,True,TRNMNT,
83355,2012,regular,2012-03-10T23:00:00.000Z,Baylor,Big 12,Missouri,Big 12,20112012,,False,20,,177,,True,False,True,TRNMNT,
83356,2012,regular,2012-03-10T23:00:00.000Z,Arizona,Pac-12,Colorado,Pac-12,20112012,,False,11,,56,,True,True,True,TRNMNT,
83356,2012,regular,2012-03-10T23:00:00.000Z,Colorado,Pac-12,Arizona,Pac-12,20112012,,False,56,,11,,True,False,True,TRNMNT,
83357,2012,regular,2012-03-11T00:00:00.000Z,San Diego State,Mountain West,New Mexico,Mountain West,20112012,,False,257,,191,,True,True,True,TRNMNT,
83357,2012,regular,2012-03-11T00:00:00.000Z,New Mexico,Mountain West,San Diego State,Mountain West,20112012,,False,191,,257,,True,False,True,TRNMNT,
83358,2012,regular,2012-03-11T01:00:00.000Z,Akron,MAC,Ohio,MAC,20112012,,False,3,,215,,True,True,True,TRNMNT,
83358,2012,regular,2012-03-11T01:00:00.000Z,Ohio,MAC,Akron,MAC,20112012,,False,215,,3,,True,False,True,TRNMNT,
83359,2012,regular,2012-03-11T01:30:00.000Z,Mississippi Valley State,SWAC,Texas Southern,SWAC,20112012,,False,175,,296,,True,True,True,TRNMNT,
83359,2012,regular,2012-03-11T01:30:00.000Z,Texas Southern,SWAC,Mississippi Valley State,SWAC,20112012,,False,296,,175,,True,False,True,TRNMNT,
83360,2012,regular,2012-03-11T02:00:00.000Z,Cincinnati,Big East,Louisville,Big East,20112012,,False,51,,150,,True,True,True,TRNMNT,
83360,2012,regular,2012-03-11T02:00:00.000Z,Louisville,Big East,Cincinnati,Big East,20112012,,False,150,,51,,True,False,True,TRNMNT,
83361,2012,regular,2012-03-11T03:00:00.000Z,Long Beach State,Big West,UC Santa Barbara,Big West,20112012,,False,145,,311,,True,True,True,TRNMNT,
83361,2012,regular,2012-03-11T03:00:00.000Z,UC Santa Barbara,Big West,Long Beach State,Big West,20112012,,False,311,,145,,True,False,True,TRNMNT,
83362,2012,regular,2012-03-11T03:10:00.000Z,Seattle U,Indep.,Portland State,Big Sky,20112012,,False,262,,231,,False,True,False,STD,
83362,2012,regular,2012-03-11T03:10:00.000Z,Portland State,Big Sky,Seattle U,Indep.,20112012,,False,231,,262,,False,False,False,STD,
83363,2012,regular,2012-03-11T05:00:00.000Z,New Mexico State,WAC,Louisiana Tech,WAC,20112012,,False,192,,149,,True,True,True,TRNMNT,
83363,2012,regular,2012-03-11T05:00:00.000Z,Louisiana Tech,WAC,New Mexico State,WAC,20112012,,False,149,,192,,True,False,True,TRNMNT,
83364,2012,regular,2012-03-11T05:00:00.000Z,New Mexico State,WAC,Louisiana Tech,WAC,20112012,,False,192,,149,,True,True,True,TRNMNT,
83364,2012,regular,2012-03-11T05:00:00.000Z,Louisiana Tech,WAC,New Mexico State,WAC,20112012,,False,149,,192,,True,False,True,TRNMNT,
83365,2012,regular,2012-03-11T17:00:00.000Z,Xavier,A-10,St. Bonaventure,A-10,20112012,,False,359,,277,,True,True,True,TRNMNT,
83365,2012,regular,2012-03-11T17:00:00.000Z,St. Bonaventure,A-10,Xavier,A-10,20112012,,False,277,,359,,True,False,True,TRNMNT,
83366,2012,regular,2012-03-11T17:00:00.000Z,North Carolina,ACC,Florida State,ACC,20112012,,False,200,,90,,True,True,True,TRNMNT,
83366,2012,regular,2012-03-11T17:00:00.000Z,Florida State,ACC,North Carolina,ACC,20112012,,False,90,,200,,True,False,True,TRNMNT,
83367,2012,regular,2012-03-11T17:00:00.000Z,Kentucky,SEC,Vanderbilt,SEC,20112012,,False,135,,336,,True,True,True,TRNMNT,
83367,2012,regular,2012-03-11T17:00:00.000Z,Vanderbilt,SEC,Kentucky,SEC,20112012,,False,336,,135,,True,False,True,TRNMNT,
83368,2012,regular,2012-03-11T19:30:00.000Z,Michigan State,Big Ten,Ohio State,Big Ten,20112012,,False,169,,216,,True,True,True,TRNMNT,
83368,2012,regular,2012-03-11T19:30:00.000Z,Ohio State,Big Ten,Michigan State,Big Ten,20112012,,False,216,,169,,True,False,True,TRNMNT,
83369,2012,postseason,2012-03-13T22:40:00.000Z,Mississippi Valley State,SWAC,Western Kentucky,Sun Belt,20112012,NCAA,False,175,16.0,350,16.0,True,True,False,STD,
83369,2012,postseason,2012-03-13T22:40:00.000Z,Western Kentucky,Sun Belt,Mississippi Valley State,SWAC,20112012,NCAA,False,350,16.0,175,16.0,True,False,False,STD,
83371,2012,postseason,2012-03-13T23:00:00.000Z,Mississippi State,SEC,Massachusetts,A-10,20112012,NIT,False,174,,161,,False,True,False,TRNMNT,
83371,2012,postseason,2012-03-13T23:00:00.000Z,Massachusetts,A-10,Mississippi State,SEC,20112012,NIT,False,161,,174,,False,False,False,TRNMNT,
83372,2012,postseason,2012-03-13T23:15:00.000Z,Seton Hall,Big East,Stony Brook,Am. East,20112012,NIT,False,263,,285,,False,True,False,TRNMNT,
